ID;DT_CUSTOMER;YEAR_BIRTH;ANNUAL_INCOME;ID_EDUCATION;ID_MARITAL_STATUS;KID_HOME;TEEN_HOME;DAYS_LAST_PURCHASE;MNT_WINES;MNT_FRUITS;MNT_MEAT;MNT_FISH;MNT_SWEET;NUM_DEALS_PURCHASES;WEB_PURCHASES;CATALOG_PURCHASES;STORE_PURCHASES;WEB_VISITS_MONTH;COMPLAIN
7181;7/11/2013;1977;30368;3;4;0;1;97;35;0;13;2;0;2;2;0;3;8;0
3599;26/11/2012;1970;63684;3;4;0;1;61;575;80;428;208;93;3;8;4;8;5;0
405;13/2/2013;1964;41638;3;3;0;1;68;315;0;31;4;0;4;5;5;3;8;0
6870;17/9/2013;1959;68805;5;3;0;1;73;182;2;49;17;13;1;3;1;7;2;0
832;2/3/2014;1966;65814;5;6;0;1;90;561;14;113;10;14;3;8;2;10;5;0
2002;20/5/2013;1958;71964;3;3;0;0;81;587;51;932;180;34;1;5;6;5;3;0
3657;14/2/2013;1986;39146;3;5;1;0;1;94;1;33;13;12;3;4;0;4;8;0
500;6/8/2013;1977;96876;3;6;0;0;79;908;43;735;40;194;1;7;7;9;2;0
1951;27/1/2013;1981;34445;2;4;0;0;92;228;122;122;208;129;6;11;2;8;9;0
3262;7/8/2012;1958;68281;3;5;0;0;31;995;112;417;42;48;1;2;9;13;5;0
4102;29/3/2013;1975;37284;1;4;1;1;46;11;1;2;2;1;1;0;0;3;6;0
7042;1/3/2013;1983;36790;3;4;0;0;14;3;3;14;15;21;1;2;1;2;9;0
10598;15/4/2013;1967;27943;3;6;1;1;89;12;1;16;4;1;3;2;0;3;8;0
255;30/3/2014;1951;22263;3;3;1;1;31;17;0;2;0;0;2;1;0;3;6;1
2375;25/9/2012;1972;30261;3;6;1;2;75;8;0;5;0;3;1;0;0;3;8;0
9829;12/2/2014;1978;28587;3;6;1;0;42;22;4;17;12;10;3;2;0;4;6;0
6214;5/4/2013;1982;43815;4;4;1;0;53;14;10;29;4;7;1;2;0;3;6;0
4954;21/1/2014;1956;48195;3;4;1;1;53;106;27;68;52;7;6;4;2;5;6;0
7861;5/2/2014;1952;77027;4;4;0;1;23;820;57;242;45;0;2;8;3;6;4;0
4837;16/2/2013;1965;71322;5;4;0;1;57;753;43;226;69;10;2;8;5;13;4;0
9423;23/2/2014;1979;32765;4;4;1;0;49;13;3;17;7;3;2;2;0;4;5;0
4198;12/3/2013;1965;29672;3;6;1;1;6;9;1;3;0;4;1;0;0;3;6;0
153;17/10/2013;1953;23272;3;3;0;0;29;19;3;6;4;2;1;1;0;3;4;0
9323;7/9/2012;1949;49912;4;6;0;1;5;520;8;223;32;49;4;10;5;7;8;0
10001;1/8/2012;1985;7500;1;6;1;0;98;5;17;17;13;14;4;2;1;3;9;0
3945;10/3/2013;1947;68117;5;7;0;1;80;618;44;215;0;17;2;11;8;4;6;0
3799;26/11/2013;1955;67225;3;4;0;1;4;315;35;322;46;7;3;7;2;11;5;0
8625;12/11/2013;1976;17649;3;4;1;0;70;15;1;23;0;5;3;3;0;3;8;0
3491;29/4/2013;1975;55914;3;6;0;1;32;384;60;364;119;101;4;11;6;8;7;0
983;28/9/2013;1984;40059;3;4;1;0;82;110;29;92;28;10;1;6;2;3;8;0
9119;5/12/2013;1950;60905;3;6;0;1;27;208;17;76;36;17;2;3;3;7;2;0
4786;4/10/2012;1977;75330;3;4;1;1;94;555;82;257;93;61;4;10;3;12;6;0
5872;1/6/2013;1951;60689;3;5;0;1;23;240;90;216;63;6;4;4;4;10;3;0
6568;28/3/2013;1984;38680;3;4;1;0;97;11;0;36;15;5;1;2;0;3;7;0
5628;8/2/2013;1982;61416;3;6;0;0;25;848;154;323;201;61;1;10;3;10;6;0
5631;2/5/2013;1991;49767;3;5;0;0;92;202;47;197;55;42;1;5;4;8;4;0
4974;25/9/2012;1970;83273;3;5;1;2;98;433;89;650;16;102;10;4;6;9;7;0
8416;29/11/2013;1981;29009;3;4;1;0;19;6;6;15;10;5;2;2;0;3;6;0
5454;1/12/2013;1979;45057;4;4;1;0;80;37;0;7;3;0;1;2;0;3;5;0
4095;11/9/2012;1971;37150;3;4;1;0;80;167;37;64;49;34;8;4;3;6;7;0
5474;30/11/2013;1970;43020;3;5;1;0;79;45;7;99;4;25;3;4;1;4;6;0
4268;9/6/2014;1959;53154;3;4;0;1;50;129;0;21;0;1;1;3;1;4;4;0
10701;11/9/2013;1973;65308;3;4;0;0;60;713;0;264;120;80;1;7;8;12;4;0
3507;17/8/2012;1970;76467;3;5;1;0;44;676;161;426;210;44;2;2;5;5;6;0
2079;27/12/2013;1947;81044;1;4;0;0;0;450;26;535;73;98;1;5;6;10;1;0
626;9/3/2013;1951;32871;3;4;1;1;28;22;2;12;0;2;1;1;0;3;4;0
4426;22/9/2013;1975;55801;3;5;1;1;35;367;4;51;6;4;6;7;2;6;7;0
2591;22/6/2014;1959;76320;3;7;0;1;49;526;35;214;69;53;2;6;3;4;2;0
10509;2/6/2014;1955;36927;4;5;1;1;46;51;0;16;0;0;2;3;0;3;8;0
6382;26/6/2014;1953;48794;3;6;1;1;97;25;0;11;3;0;1;1;0;3;4;0
6673;19/3/2013;1965;23478;3;5;0;0;51;28;6;27;12;17;1;3;0;3;8;0
7441;6/10/2012;1973;71128;3;3;1;0;80;958;159;447;20;0;3;2;10;12;7;0
1071;21/7/2013;1976;70179;5;3;0;1;10;532;88;168;69;44;3;7;3;13;5;0
10061;5/1/2013;1950;59462;3;4;0;1;29;724;17;143;0;8;2;9;2;12;7;0
7187;18/5/2013;1969;;4;6;1;1;52;375;42;48;94;66;7;4;10;4;3;0
8775;27/12/2013;1969;38361;3;6;1;0;74;39;0;56;20;8;3;3;1;3;7;0
1612;31/5/2013;1981;;5;5;1;0;82;23;0;15;0;2;2;3;0;3;6;0
2345;25/10/2013;1982;70038;5;6;0;0;54;587;54;348;71;54;1;4;4;8;2;0
322;12/1/2013;1978;42554;3;6;1;1;93;29;1;11;0;0;2;2;0;3;4;0
10897;12/8/2012;1974;67445;3;4;0;1;63;757;80;217;29;80;5;9;6;12;6;0
123;6/1/2013;1951;67046;3;7;0;1;92;544;35;133;23;151;2;4;5;4;2;0
6103;6/9/2013;1948;42192;3;4;0;0;40;40;15;15;17;6;1;2;1;3;4;0
7899;29/10/2012;1952;77610;5;4;0;1;70;1245;33;332;21;33;2;4;7;4;7;0
10500;5/4/2014;1984;31761;3;4;1;0;96;19;1;20;16;14;2;3;0;4;5;0
1655;19/10/2013;1979;34350;3;6;1;0;81;16;3;15;2;1;1;1;0;3;7;0
2406;5/8/2013;1949;54591;3;6;0;1;63;376;4;94;12;9;3;6;2;8;5;0
2712;25/12/2013;1956;71866;3;4;0;1;85;184;178;178;103;39;1;6;3;10;3;0
5517;15/9/2013;1969;25293;3;4;1;0;51;15;0;11;0;2;1;1;1;2;8;0
10643;10/1/2013;1987;42000;5;5;0;0;23;124;83;267;85;59;2;5;2;11;5;0
2254;7/7/2013;1983;69520;3;4;0;0;95;627;120;414;121;80;1;9;6;5;5;0
10281;7/2/2014;1970;64713;3;3;1;0;11;180;60;241;13;54;2;5;5;7;4;0
6958;5/7/2013;1977;27889;4;4;1;0;42;14;0;4;0;0;1;1;1;2;6;0
954;27/3/2014;1960;22123;2;7;0;0;77;3;3;24;34;7;1;2;1;3;5;0
5079;3/3/2013;1971;;3;4;1;1;82;71;1;16;0;0;4;2;1;3;8;0
10339;23/6/2013;1954;;4;6;0;1;83;161;0;22;0;0;2;4;1;4;6;0
4643;26/8/2012;1973;27803;3;4;1;0;40;8;26;46;38;9;2;3;0;4;8;0
3117;18/10/2013;1955;;3;5;0;1;95;264;0;21;12;6;3;6;1;5;7;0
6497;7/11/2012;1960;51651;3;4;0;1;32;293;6;23;13;6;4;6;2;5;8;0
5396;13/1/2013;1988;68487;3;4;0;0;48;758;12;385;33;89;1;9;7;13;4;0
5250;30/10/2013;1943;;4;7;0;0;75;532;126;490;164;126;1;5;5;11;1;0
1052;16/2/2013;1969;56796;3;4;0;1;24;656;38;161;62;47;3;8;9;7;7;0
2802;15/12/2012;1992;87000;1;4;0;0;61;196;25;607;67;17;1;4;6;7;2;0
6343;31/3/2014;1959;79823;3;4;0;1;6;835;73;380;114;73;1;6;9;7;2;0
6507;4/10/2013;1980;30828;3;5;1;0;16;16;11;15;2;0;2;1;1;4;3;0
7901;6/11/2013;1971;34109;4;4;0;1;39;9;1;5;2;1;1;0;0;3;4;0
4865;31/8/2013;1974;53367;4;3;1;1;2;229;7;140;10;3;7;5;1;8;7;0
2686;21/10/2013;1969;22390;2;6;0;0;49;0;1;4;15;1;1;1;0;2;7;0
3107;2/5/2014;1976;71322;3;6;0;1;31;121;24;124;24;15;1;4;1;7;2;0
7734;19/12/2012;1993;79244;3;1;0;0;58;471;102;125;212;61;1;4;10;7;1;0
1146;7/9/2012;1949;49912;4;6;0;1;5;520;8;223;32;49;4;10;5;7;8;0
11031;21/5/2013;1950;48699;5;4;1;1;90;26;1;10;2;0;1;1;0;3;5;0
7428;30/9/2013;1975;80144;3;6;0;0;47;240;132;445;250;192;1;3;7;8;1;0
975;28/5/2013;1956;54252;3;5;1;1;25;178;4;26;8;4;5;4;1;5;6;0
1103;29/9/2012;1976;81929;4;4;1;0;60;1486;55;278;49;0;2;4;4;10;6;0
3422;29/11/2012;1975;76068;3;4;0;1;67;1115;12;128;33;12;1;2;3;4;6;0
1055;20/3/2014;1976;53204;4;4;1;1;40;29;0;8;2;0;1;1;0;3;4;0
6544;22/5/2014;1949;67911;5;6;0;1;63;529;0;356;63;28;3;6;7;11;3;0
1241;17/9/2012;1984;14796;1;4;1;0;1;13;3;8;7;4;2;1;0;3;9;0
2909;19/2/2014;1974;78128;5;4;0;1;89;934;24;230;16;24;2;8;4;6;3;0
5802;28/2/2013;1972;14188;2;4;0;0;40;2;7;11;16;12;1;2;0;4;6;0
1407;29/10/2012;1986;20425;2;4;1;0;5;4;12;5;3;16;2;2;0;3;7;0
6183;10/6/2013;1962;58646;4;4;0;1;3;62;1;44;6;5;1;2;1;4;4;0
340;15/12/2012;1970;72967;3;3;0;1;1;158;35;179;0;0;2;7;2;8;5;0
5991;8/6/2013;1949;48150;4;4;0;1;24;173;2;39;3;2;3;5;1;4;7;0
3104;17/9/2012;1961;82332;3;5;0;0;89;830;59;968;51;79;1;5;3;12;2;0
9729;2/6/2013;1955;58275;3;7;1;1;48;189;10;253;56;43;6;8;2;7;7;0
1008;21/12/2012;1981;44953;5;6;0;0;31;728;17;133;11;8;1;7;3;13;6;0
11091;16/5/2014;1953;34587;3;6;1;1;68;7;2;9;2;0;2;1;0;3;4;0
3969;1/11/2013;1974;43018;4;6;0;1;46;35;4;17;7;6;1;2;2;2;5;0
1916;24/7/2013;1954;45736;4;4;0;1;92;188;3;180;20;3;5;7;1;6;7;0
9907;4/12/2013;1969;66476;4;6;0;1;80;742;28;152;25;9;2;6;8;10;4;0
87;26/8/2013;1981;27733;1;4;1;0;16;0;7;5;26;2;2;2;0;3;7;0
8659;21/1/2014;1952;69805;5;6;0;1;50;750;71;174;13;10;2;6;8;11;2;0
6262;10/4/2013;1962;72217;4;5;0;0;93;816;42;450;55;56;1;3;10;8;2;0
6147;18/10/2012;1971;25818;3;3;1;0;51;5;2;8;2;2;1;0;1;2;7;0
8832;12/9/2012;1976;37509;4;6;1;0;24;37;5;56;12;8;2;3;0;4;7;0
10067;10/8/2013;1976;25176;1;6;1;1;79;4;0;4;0;0;1;1;0;2;7;0
7532;30/8/2012;1980;43586;3;4;0;1;26;99;2;11;4;0;3;3;0;4;8;0
4915;3/8/2012;1956;53230;1;4;0;1;86;176;72;98;136;21;4;5;2;12;5;0
2115;20/6/2014;1957;50116;3;6;1;1;68;54;0;10;0;0;2;1;0;4;5;0
2088;4/10/2013;1972;84906;3;6;0;0;98;997;15;414;99;30;1;5;6;12;2;0
2493;2/8/2013;1966;61286;3;4;0;1;34;356;0;107;19;9;2;7;1;8;5;0
6292;30/3/2013;1986;82333;5;4;0;0;60;1311;0;359;46;89;1;4;3;10;2;0
1631;3/9/2012;1965;65220;5;6;0;0;3;890;63;292;0;25;4;8;4;7;6;0
10104;3/11/2013;1974;33590;3;6;2;1;65;4;0;2;0;0;1;1;0;2;7;0
3006;22/4/2013;1976;30992;3;3;1;0;83;17;0;14;7;3;1;1;0;3;7;0
3919;11/3/2013;1976;72309;4;5;0;0;64;960;0;883;50;38;1;5;6;8;3;0
11181;29/8/2013;1949;156924;5;4;0;0;85;2;1;2;1;1;0;0;0;0;0;0
642;14/8/2012;1980;16005;2;4;1;0;69;1;3;2;20;30;3;2;1;2;8;0
4369;10/1/2014;1957;65487;4;1;0;0;48;240;67;500;199;0;3;3;5;6;2;0
10127;6/4/2014;1965;58692;3;4;0;1;21;301;11;61;4;7;1;8;2;4;7;0
271;2/10/2013;1969;40590;3;7;1;1;30;154;0;50;6;11;5;3;4;3;6;0
4973;11/5/2014;1970;20587;3;5;1;0;39;2;3;6;4;1;1;1;1;2;7;0
2948;1/3/2014;1954;62637;4;3;0;1;76;104;12;48;4;12;1;2;2;5;2;0
2715;6/8/2012;1966;29435;4;3;1;1;11;70;3;37;4;2;4;3;2;2;9;0
10432;30/1/2014;1974;19346;3;3;1;0;26;2;0;9;3;6;1;1;0;3;8;0
9216;23/1/2014;1971;35788;3;4;1;1;34;23;2;11;3;1;2;2;0;3;6;0
7124;1/2/2013;1968;36997;3;3;1;1;72;43;4;12;8;0;5;2;1;4;5;0
9727;28/2/2014;1957;23539;3;4;0;0;13;4;24;11;16;1;1;2;0;4;6;0
5136;17/1/2014;1973;65333;3;5;0;1;58;654;7;92;0;15;7;9;4;8;6;0
9790;23/11/2013;1957;78499;3;5;0;0;12;912;72;170;47;36;1;11;3;4;4;0
1818;25/3/2014;1971;29732;5;6;1;0;23;25;0;8;0;1;1;2;0;2;9;0
1100;24/3/2014;1960;41275;4;6;1;2;33;24;4;22;0;2;4;3;1;3;5;0
7873;6/7/2013;1973;63516;5;6;1;1;30;141;11;114;15;14;4;4;1;7;5;0
10609;12/10/2013;1962;42769;5;4;0;1;15;71;0;13;3;1;2;1;1;4;4;0
6950;15/12/2013;1958;49572;4;4;1;1;25;35;1;16;0;1;2;2;0;3;7;0
7233;17/9/2012;1972;69209;3;4;0;0;4;496;32;849;229;48;2;5;3;6;4;0
9481;28/1/2014;1976;17148;3;4;1;0;80;9;9;11;13;10;4;3;1;3;8;0
7699;2/10/2013;1969;40590;3;7;1;1;30;154;0;50;6;11;5;3;4;3;6;0
2711;27/6/2013;1976;30560;4;6;1;0;6;9;1;5;4;5;1;1;0;3;7;0
8933;12/5/2014;1983;32146;1;4;1;0;16;26;3;23;4;7;2;2;0;4;6;0
8726;29/4/2014;1964;41713;1;3;1;1;57;77;8;44;10;10;5;3;1;4;6;0
1515;22/1/2014;1975;34176;4;6;0;1;9;11;2;7;4;2;1;1;0;3;3;0
5186;12/3/2014;1955;58482;5;4;0;1;59;576;7;115;19;7;2;7;4;9;6;0
10157;25/1/2014;1965;59686;3;5;0;1;78;89;15;89;34;42;1;4;1;6;4;0
5667;11/10/2012;1964;60896;5;4;0;1;90;1013;30;399;60;46;3;9;10;4;6;0
902;4/3/2014;1980;62994;3;6;1;0;74;224;12;48;4;12;1;6;2;4;6;0
977;1/8/2013;1957;47320;3;6;0;1;10;200;19;111;50;15;6;5;1;8;6;0
7313;3/6/2013;1949;74859;1;7;0;0;63;570;73;614;133;102;1;6;5;11;3;0
7600;28/10/2013;1992;15253;2;5;1;0;13;1;3;3;8;1;2;1;0;3;7;0
9706;24/6/2013;1974;31560;5;5;1;0;98;62;1;20;4;0;2;2;1;3;8;0
2429;14/2/2013;1954;72071;3;3;0;1;4;531;69;300;150;138;3;5;4;8;2;0
3520;27/3/2013;1990;91172;4;5;0;0;94;162;28;818;0;28;0;4;3;7;3;0
10394;23/12/2013;1984;90000;3;4;0;0;91;675;144;133;94;192;1;4;8;5;1;0
4548;23/11/2013;1981;41967;3;5;1;1;66;23;4;10;0;2;1;1;0;3;4;0
9362;5/3/2014;1965;69263;3;5;0;1;14;492;5;32;13;5;1;9;1;7;6;0
3968;28/6/2013;1970;65706;1;3;0;0;77;918;10;129;13;0;1;11;3;12;7;0
4084;17/1/2014;1975;60934;3;6;0;1;41;224;155;155;192;93;2;6;4;11;4;0
6721;29/7/2013;1951;71965;3;4;0;1;21;572;19;286;50;38;3;6;3;5;3;0
2829;10/3/2014;1955;65210;3;4;0;1;25;626;0;70;0;7;2;9;3;8;6;0
1772;11/1/2013;1975;79174;5;4;0;0;2;1074;37;518;193;92;1;5;6;7;2;0
1544;22/12/2012;1967;81380;4;3;0;0;51;741;68;689;224;68;1;4;2;10;2;0
4377;7/1/2013;1971;52914;3;4;0;1;32;254;10;44;30;10;2;7;3;3;7;0
4541;24/10/2013;1955;38946;3;6;0;1;84;116;6;82;6;6;2;3;1;6;5;0
1321;4/11/2013;1974;26067;3;4;1;0;49;22;2;18;0;2;3;3;0;3;8;0
8858;7/3/2013;1972;44325;5;4;0;1;69;516;0;21;0;0;4;8;2;7;8;0
3266;23/4/2014;1964;42523;3;4;0;0;96;14;36;11;3;26;1;1;1;4;2;0
11187;20/5/2013;1978;26487;2;5;1;0;23;2;8;10;12;14;3;2;1;3;5;0
8207;18/3/2014;1957;53233;1;4;0;1;18;28;0;9;3;0;1;1;0;3;4;0
9723;10/1/2013;1960;67716;3;4;0;1;8;530;142;217;62;9;4;7;4;13;5;0
2666;6/2/2014;1972;76234;4;4;0;1;21;519;50;167;130;0;1;8;3;11;3;0
5721;11/5/2014;1956;84117;5;4;0;0;60;611;76;749;59;45;1;7;10;6;2;0
10652;10/1/2014;1957;65487;4;6;0;0;48;240;67;500;199;0;3;3;5;6;2;0
1646;16/3/2014;1972;25224;2;4;1;0;36;4;9;12;11;2;2;1;1;3;3;0
4418;25/2/2013;1983;89616;4;5;0;0;36;671;47;655;145;111;1;7;5;12;2;0
2656;21/2/2013;1971;40851;3;3;1;1;63;23;1;7;0;4;1;1;1;2;7;0
7990;2/8/2012;1947;27469;3;4;0;0;2;9;1;2;3;2;1;0;0;3;6;0
8722;6/11/2012;1957;82347;1;4;0;0;38;556;54;845;202;133;1;7;7;10;3;0
7118;1/8/2012;1957;73803;3;4;0;1;61;833;80;363;52;26;2;9;5;6;6;0
2980;22/3/2013;1952;8820;4;5;1;1;52;12;0;13;4;2;4;3;0;3;8;0
1839;21/4/2014;1974;43322;3;5;0;0;25;56;7;48;10;2;1;3;0;4;7;0
10722;21/8/2013;1973;55593;3;6;0;1;63;293;8;124;11;4;2;6;6;3;6;0
2632;18/6/2013;1954;50501;3;4;1;1;10;297;0;38;13;0;7;5;4;4;6;0
9014;26/6/2014;1975;37085;3;4;1;1;65;39;1;16;2;0;4;3;0;3;8;0
7620;5/8/2013;1990;16185;2;5;1;0;71;5;11;16;21;8;2;2;2;2;8;0
10968;23/11/2012;1969;57731;3;5;0;1;0;266;21;300;65;8;4;8;8;6;6;0
2736;2/1/2013;1978;73807;3;4;0;1;88;366;124;156;71;78;2;5;5;11;2;0
1876;16/2/2013;1990;18929;3;4;0;0;15;32;0;8;23;4;1;1;0;4;6;0
5959;15/10/2012;1968;35893;3;5;1;1;80;158;0;23;0;0;6;3;1;5;8;0
1092;11/8/2012;1980;61014;3;4;0;1;17;269;129;495;182;43;4;9;3;4;7;0
4333;23/3/2014;1954;32144;3;6;1;1;76;41;0;10;0;0;4;2;1;3;7;0
3850;7/12/2012;1963;14918;2;6;0;1;52;3;3;3;15;4;1;1;0;3;6;0
6168;15/7/2013;1963;45146;3;3;1;1;28;33;0;5;0;0;2;1;1;2;4;0
607;13/2/2013;1955;41769;1;3;0;1;31;302;29;131;32;0;6;8;1;7;8;0
10469;5/2/2014;1981;88325;3;6;0;0;42;519;71;860;93;27;1;6;2;9;2;0
6983;1/5/2014;1950;38054;4;3;1;1;24;23;2;17;2;1;2;2;0;3;7;0
3661;12/10/2012;1995;80617;1;5;0;0;42;594;51;631;72;55;1;4;6;8;2;0
9303;30/7/2013;1976;5305;3;4;0;1;12;12;4;7;1;3;0;1;0;0;13;0
692;20/12/2012;1954;36807;3;6;1;1;88;4;2;5;0;0;1;1;0;2;6;0
736;21/3/2013;1983;28427;3;6;1;0;67;18;3;19;3;3;2;2;0;3;8;0
9589;5/4/2014;1948;82032;5;7;0;0;54;332;194;377;149;125;0;4;6;7;1;0
4838;19/6/2013;1978;22775;3;6;1;0;40;5;1;8;0;0;1;1;0;2;8;0
9246;14/10/2012;1985;40101;4;6;1;0;73;171;3;129;26;24;4;6;1;6;7;0
6261;26/11/2013;1979;58025;3;4;0;1;81;270;31;88;11;48;3;3;2;10;4;0
7366;4/7/2013;1982;75777;4;5;0;0;12;712;26;538;69;13;1;3;6;11;1;0
10659;7/5/2013;1979;7500;1;6;1;0;7;2;8;11;3;8;4;3;2;2;7;0
1448;25/6/2014;1963;33562;4;4;1;2;33;21;12;12;0;3;3;2;0;4;4;0
4286;9/1/2014;1970;57642;5;5;0;1;24;580;6;58;8;0;3;7;6;6;4;0
4749;26/9/2012;1968;58554;3;6;1;1;55;368;24;68;38;0;6;8;2;6;7;0
4478;24/3/2013;1979;63777;3;4;1;1;87;457;5;106;15;17;8;11;1;6;8;0
4201;3/3/2013;1962;57967;3;5;0;1;39;229;7;137;4;0;5;4;2;8;5;0
8720;12/8/2012;1978;;1;6;0;0;53;32;2;1607;12;4;0;0;0;1;0;0
10084;18/5/2014;1972;24434;3;4;2;0;9;3;2;8;20;0;2;2;1;2;7;0
7004;16/3/2013;1984;11012;3;5;1;0;82;24;3;26;7;1;3;3;1;2;9;0
9817;21/8/2012;1970;44802;4;5;0;0;71;853;10;143;13;10;2;9;4;12;8;0
8080;17/8/2012;1986;26816;3;5;0;0;50;5;1;6;3;4;1;0;0;3;4;0
9432;2/6/2013;1977;666666;3;6;1;0;23;9;14;18;8;1;4;3;1;3;6;0
8372;1/7/2013;1974;34421;3;4;1;0;81;3;3;7;6;2;1;1;0;2;7;0
10870;13/6/2013;1967;61223;3;4;0;1;46;709;43;182;42;118;2;9;3;4;5;0
4001;10/6/2014;1946;64014;5;6;2;1;56;406;0;30;0;0;7;8;2;5;7;0
7270;25/1/2014;1981;56981;3;3;0;0;91;908;48;217;32;12;1;2;3;13;6;0
8235;24/1/2014;1956;69245;4;6;0;1;8;428;30;214;80;30;2;6;5;10;3;0
9405;15/10/2012;1954;52869;5;4;1;1;40;84;3;61;2;1;3;3;1;4;7;0
